airbnbhostid,airbnbpropertyid,city,superhost_period_all,hostresponseaverage_pastyear,available_days,available_days_avelistedprice,booked_days,booked_days_aveprice,listingtype,createddate,zipcode,bedrooms,bathrooms,instantbookenabled,numberofreviews,ratingoverall,revenue,reservations,host_is_superhost_1_0
47512514,21598115,Los Angeles,10,99.830505,101,46.20792,38,46.13158,Private room,2017-11-04,90034,1,2.0,1,2,100,1753.0,14,0.0
10010335,15178162,Houston,12,99.333336,171,76.62573,29,79.37931,Entire home/apt,2016-09-21,77019,1,1.0,0,91,97,2302.0,4,1.0
77778146,15310417,New York,12,100.0,21,75.0,8,75.0,Private room,2016-09-29,11225,1,1.0,0,11,87,600.0,2,0.0
7561271,16498647,Miami,11,100.0,29,54.655174,0,0.0,Private room,2016-12-23,33312,1,1.0,0,5,88,0.0,0,1.0
34208300,7706975,Miami,6,99.243904,181,57.486187,20,47.0,Private room,2015-08-01,33161,1,2.0,0,5,88,940.0,1,0.0
4425694,848220,New York,9,97.85714,64,212.07812,8,212.375,Entire home/apt,2012-12-20,10021,1,1.0,0,135,95,1699.0,2,1.0
69245527,18224906,Miami,12,99.171425,18,29.777779,15,30.0,Private room,2017-04-12,33314,1,1.0,1,9,90,450.0,3,0.0
2471877,15088466,Chicago,9,100.0,202,76.57426,13,97.46154,Private room,2016-09-15,60657,1,1.0,1,19,99,1267.0,4,1.0
11886617,12207553,Los Angeles,12,100.0,132,86.80303,52,93.51923000000001,Entire home/apt,2016-04-02,90064,1,1.0,0,144,98,4863.0,15,1.0
971075,199195,New York,11,100.0,104,71.44230999999999,0,0.0,Private room,2011-08-15,10031,1,1.0,0,45,96,0.0,0,1.0
16484717,15808501,Los Angeles,11,99.35616,108,111.03703999999999,3,82.333336,Entire home/apt,2016-11-02,90036,1,1.0,0,24,93,247.0,1,0.0
125156346,19708923,Philadelphia,10,100.0,214,52.345795,26,54.23076999999999,Private room,2017-07-04,19146,1,2.0,1,41,95,1410.0,15,1.0
12215421,7534543,New York,7,100.0,192,275.0,36,275.0,Entire home/apt,2015-07-22,11215,1,1.0,0,25,97,9900.0,5,0.0
47906321,9349761,Los Angeles,9,100.0,169,170.04733000000002,51,184.56863,Entire home/apt,2015-11-07,90026,3,2.0,0,82,100,9413.0,9,1.0
37149458,15085688,Los Angeles,9,98.84615,156,123.60256000000001,51,133.7451,Entire home/apt,2016-09-15,90017,1,1.0,1,94,99,6821.0,21,1.0
16954768,4355934,New York,7,94.5641,230,40.673912,93,38.333332,Private room,2014-09-26,10031,1,1.0,0,117,94,3565.0,22,0.0
43450222,8962956,Miami,11,100.0,206,50.0,41,50.0,Private room,2015-10-17,33324,1,1.0,0,40,98,2050.0,6,1.0
2724131,18348802,New York,10,100.0,21,75.52381,10,73.3,Private room,2017-04-20,11237,1,1.0,0,17,98,733.0,2,1.0
1402804,451854,Washington,6,100.0,99,30.747475,28,28.0,Private room,2012-04-27,20010,1,1.0,0,124,93,784.0,6,1.0
89909282,14535921,Dallas,11,100.0,238,250.0,34,266.91177000000005,Entire home/apt,2016-08-14,75219,3,3.0,0,18,92,9075.0,6,0.0
36663321,6992831,New York,9,100.0,161,61.93789,39,66.53846,Private room,2015-06-23,11230,1,1.0,1,90,98,2595.0,7,1.0
1349919,13176359,Los Angeles,8,100.0,97,87.83505,17,85.588234,Entire home/apt,2016-05-24,90026,1,1.0,0,17,92,1455.0,5,0.0
10771238,6712530,New York,5,96.76666999999999,60,73.083336,25,77.6,Private room,2015-06-04,10031,1,1.0,0,72,96,1940.0,8,0.0
52585361,18568786,Los Angeles,10,99.3,136,64.661766,9,63.33333199999999,Private room,2017-05-03,90034,1,1.0,0,16,96,570.0,4,1.0
76637382,13434695,Miami,10,100.0,28,41.0,0,0.0,Private room,2016-06-09,33175,1,1.0,0,25,95,0.0,0,1.0
98655950,15509627,Boston,7,,237,95.72995999999999,42,87.35714,Private room,2016-10-13,2215,1,1.0,1,6,73,3669.0,14,0.0
28370425,6972777,Los Angeles,12,100.0,208,89.88942,41,101.82927,Entire home/apt,2015-06-21,90035,1,1.0,0,57,96,4175.0,8,1.0
73128,19169,New York,9,100.0,166,262.494,28,285.0,Entire home/apt,2010-01-21,10002,2,1.0,0,59,87,7980.0,1,0.0
17927023,13911835,New York,10,94.25,162,109.81481000000001,7,114.42857,Entire home/apt,2016-07-08,11102,1,1.0,0,25,92,801.0,3,0.0
13275854,7742346,Washington,9,98.775,129,57.713177,74,51.08108,Private room,2015-08-03,20010,1,1.0,0,65,99,3780.0,9,1.0
11580791,18224318,Miami,10,98.46512,199,134.94975,63,134.68254,Entire home/apt,2017-04-12,33129,2,1.0,1,2,100,8485.0,4,0.0
3144,3646018,Los Angeles,6,99.65625,210,197.11428999999998,36,247.19444,Entire home/apt,2014-07-18,90029,3,1.5,0,75,96,8899.0,11,1.0
21171867,4081926,New York,12,98.4,181,112.18231999999999,36,108.75,Entire home/apt,2014-09-05,11413,1,1.0,0,228,95,3915.0,24,1.0
23834677,4598265,New York,7,96.25714,144,130.47223,77,137.98701,Entire home/apt,2014-10-27,10031,1,1.0,0,117,93,10625.0,15,0.0
552849,6172725,Miami,7,99.85365999999999,177,95.22599,36,110.44443999999999,Entire home/apt,2015-04-25,33139,0,1.0,0,79,95,3976.0,7,1.0
44218721,9732220,Washington,7,97.68421,165,168.75757,53,169.5283,Entire home/apt,2015-11-28,20008,1,1.0,0,51,98,8985.0,12,1.0
88173225,16194781,Los Angeles,8,96.25,229,97.33624,53,95.0,Entire home/apt,2016-11-29,90017,0,1.0,1,17,97,5035.0,16,0.0
41767444,14144295,Chicago,7,100.0,203,151.18227,85,159.10588,Entire home/apt,2016-07-22,60642,1,1.0,0,49,99,13524.0,25,1.0
10901678,13659593,Dallas,6,97.82609000000001,209,70.354065,73,70.12329,Entire home/apt,2016-06-22,75230,0,1.0,1,51,97,5119.0,24,1.0
28465432,5489680,Miami,7,100.0,120,229.2,10,212.0,Entire home/apt,2015-02-27,33156,3,2.0,1,37,96,2120.0,4,1.0
1746524,345075,Chicago,8,99.478264,199,84.06532,37,84.29729499999999,Private room,2012-02-13,60615,1,1.0,0,173,99,3119.0,13,1.0
4472902,4868653,Boston,5,96.08695999999999,238,92.70588000000001,64,90.625,Private room,2014-12-03,2128,1,1.0,0,11,91,5800.0,11,0.0
16750638,21187321,Chicago,11,100.0,99,46.090908,12,46.666668,Private room,2017-10-03,60626,1,3.5,1,12,95,560.0,4,0.0
9115759,7471022,Miami,5,99.80303,235,463.7702,5,450.0,Entire home/apt,2015-07-19,33138,3,2.5,0,8,100,2250.0,1,0.0
21053971,12715122,Los Angeles,8,99.666664,231,66.74892,66,71.13636,Entire home/apt,2016-04-26,90038,0,1.0,0,96,96,4695.0,25,1.0
653405,133025,New York,5,100.0,34,83.05882,5,130.0,Private room,2011-06-01,10016,1,1.0,0,47,93,650.0,1,1.0
32539435,11006779,New York,5,100.0,202,467.1188,48,476.25,Entire home/apt,2016-02-01,10002,3,1.0,0,25,91,22860.0,12,0.0
65299403,16925222,Chicago,10,99.90909,208,107.30769,28,98.82143,Entire home/apt,2017-01-22,60642,2,1.0,1,130,93,2767.0,20,0.0
29391585,5669272,Los Angeles,5,97.14893000000001,212,70.49056,0,0.0,Private room,2015-03-15,90049,1,1.0,1,14,75,0.0,0,0.0
43444549,16770249,Miami,10,100.0,5,51.0,5,51.0,Private room,2017-01-12,33125,1,1.0,1,32,98,255.0,1,1.0
116987121,17355696,Miami,10,100.0,199,47.331657,38,46.0,Private room,2017-02-18,33157,1,1.0,0,53,95,1748.0,14,0.0
2286821,7206489,New York,6,99.27586,174,213.35057,3,179.0,Entire home/apt,2015-07-05,10012,0,1.0,0,67,96,537.0,1,1.0
129183543,18602479,Miami,10,100.0,141,97.10638399999999,50,107.76,Entire home/apt,2017-05-05,33308,1,1.0,1,33,97,5388.0,12,1.0
50732175,11256815,Chicago,10,100.0,194,131.10825,10,137.5,Entire home/apt,2016-02-12,60657,2,1.0,0,51,98,1375.0,3,1.0
84937297,16525923,Chicago,10,100.0,209,100.59808000000001,23,76.304344,Entire home/apt,2017-04-06,60647,1,1.0,0,47,98,1755.0,9,1.0
4043947,13619786,New York,6,100.0,216,64.75463,33,65.90909,Private room,2016-06-20,11211,1,1.0,0,17,87,2175.0,12,0.0
21889230,16498408,Dallas,11,100.0,139,53.201440000000005,35,53.885715000000005,Entire home/apt,2016-12-23,75208,0,1.0,0,92,99,1886.0,13,1.0
18037261,7555299,Philadelphia,6,94.93507,134,92.17164,23,107.91304,Entire home/apt,2015-07-23,19103,2,1.0,1,72,93,2482.0,8,0.0
36039103,9893143,Miami,9,100.0,121,45.46281,11,42.0,Private room,2016-11-17,33161,1,1.0,1,13,98,462.0,2,1.0
107102146,16437257,Chicago,8,100.0,200,128.625,52,139.71153,Entire home/apt,2016-12-18,60622,2,1.0,0,17,97,7265.0,12,1.0
9725785,3924562,New York,5,94.35294,85,111.42353,6,75.0,Entire home/apt,2014-08-20,11211,2,1.0,0,2,80,450.0,4,1.0
85294325,16037576,New York,10,100.0,25,80.96,7,78.28571,Private room,2016-11-18,10075,1,1.0,0,13,91,548.0,2,0.0
24675123,4786772,Los Angeles,9,100.0,81,125.72838999999999,13,106.92308,Entire home/apt,2014-11-21,33019,1,1.0,0,40,97,1390.0,2,1.0
75443454,16251715,New York,12,99.521736,124,92.741936,0,0.0,Private room,2016-12-03,11102,1,1.0,1,1,80,0.0,0,0.0
858576,17173015,Chicago,12,100.0,216,117.66203999999999,43,131.34883,Entire home/apt,2017-02-07,60612,1,1.0,0,16,97,5648.0,8,1.0
143756524,21763083,Washington,12,100.0,144,80.923615,61,88.90164,Entire home/apt,2017-11-18,20003,1,1.0,0,25,89,5423.0,17,0.0
18119734,7921258,Los Angeles,9,98.42857,115,106.49565,36,108.25,Entire home/apt,2015-08-15,90068,1,1.0,0,72,98,3897.0,11,1.0
3029414,611009,New York,8,100.0,48,229.70833,10,250.6,Entire home/apt,2012-07-22,10009,2,1.0,1,146,93,2506.0,3,0.0
88537,15875017,Houston,9,100.0,188,65.27128,42,65.02381,Entire home/apt,2016-11-06,77023,1,1.0,0,24,100,2731.0,10,1.0
15568418,5278508,Dallas,8,98.521736,166,62.20482,14,60.0,Private room,2015-02-04,75201,1,2.0,0,82,96,840.0,6,0.0
28592213,24996384,Dallas,12,100.0,218,91.720184,53,90.320755,Entire home/apt,2018-05-12,75204,1,1.0,1,10,100,4787.0,9,1.0
6158233,1127140,New York,11,100.0,192,49.520832,39,49.46154,Private room,2013-05-01,10031,1,1.0,0,53,96,1929.0,3,1.0
56488574,11338902,Los Angeles,9,97.666664,223,117.37668000000001,4,125.0,Entire home/apt,2016-02-16,90017,1,1.0,0,20,98,500.0,1,1.0
88990742,14576243,Los Angeles,10,100.0,191,31.146596999999996,26,30.0,Private room,2016-08-16,90037,1,1.0,1,40,82,780.0,3,0.0
14902860,3851911,New York,5,90.128204,184,121.625,0,0.0,Entire home/apt,2014-08-10,11216,0,1.0,0,21,90,0.0,0,0.0
4066400,23003350,Los Angeles,11,100.0,188,208.03191999999999,24,301.95833999999996,Entire home/apt,2018-02-05,90026,2,2.0,1,1,100,7247.0,7,1.0
478717,1728938,New York,9,100.0,149,115.0,24,115.0,Private room,2013-09-27,11217,2,1.0,0,151,98,2760.0,6,1.0
23285832,6582560,New York,6,97.13043,50,234.8,0,0.0,Entire home/apt,2015-05-26,10011,1,1.0,0,21,98,0.0,0,1.0
893048,5386580,New York,11,99.27778,178,98.22471999999999,37,98.08108,Private room,2015-02-16,11237,1,1.0,1,51,95,3629.0,3,0.0
15440298,3031396,Los Angeles,9,99.75,235,100.62978000000001,43,110.906975,Private room,2014-05-12,90066,1,1.0,1,103,98,4769.0,12,1.0
60726537,14396752,Chicago,8,100.0,195,166.59488000000002,32,221.9375,Entire home/apt,2016-08-06,60618,3,1.0,0,32,96,7102.0,8,1.0
69386325,12755900,Miami,7,99.0,177,140.0,0,0.0,Entire home/apt,2016-04-28,33131,1,1.0,0,21,92,0.0,0,0.0
12641685,17301265,Oakland,12,100.0,188,141.40958,69,140.56521999999998,Entire home/apt,2017-02-15,94606,1,1.0,0,73,99,9699.0,19,1.0
136967585,19505195,New York,12,100.0,119,36.72269,66,36.969696,Private room,2017-06-23,10452,1,1.5,0,26,97,2440.0,12,1.0
124633135,20886952,Dallas,12,100.0,120,27.775,13,34.153847,Private room,2017-09-09,75234,1,1.0,0,6,97,444.0,1,1.0
99769664,15521109,Miami,10,99.083336,181,36.9337,58,36.810345,Private room,2016-10-13,33169,1,1.0,0,39,98,2135.0,14,1.0
26304763,11223389,New York,7,98.72,200,370.355,52,323.96155,Entire home/apt,2016-02-11,10022,2,2.0,1,25,91,16846.0,9,0.0
143825988,20413789,Chicago,10,100.0,211,173.59242,26,112.76923000000001,Entire home/apt,2017-08-12,60614,2,2.0,1,18,100,2932.0,10,1.0
3641595,4424511,New York,11,100.0,140,157.87143,82,158.20731999999998,Entire home/apt,2014-10-03,11215,1,1.0,1,217,96,12973.0,30,1.0
155324255,21428579,New York,11,100.0,219,313.9452,88,332.57956,Entire home/apt,2017-10-21,10005,2,1.0,1,16,96,29267.0,18,1.0
91908278,20935903,Los Angeles,12,100.0,190,108.51053,3,120.0,Entire home/apt,2017-09-12,90046,1,1.0,1,14,92,360.0,1,0.0
103114782,16283324,New York,9,93.296295,219,64.0685,72,76.56944,Private room,2016-12-06,11206,1,1.0,0,36,91,5513.0,23,0.0
7748646,1877255,New York,5,97.03125,117,88.188034,58,89.20689399999999,Private room,2013-11-01,10028,1,1.0,1,78,88,5174.0,12,0.0
24559181,8458966,New York,5,94.7619,241,106.70539,62,134.80646000000002,Private room,2015-09-18,10065,1,1.0,0,26,98,8358.0,14,0.0
59509385,14843367,Dallas,10,100.0,213,25.906103,19,30.0,Private room,2016-09-01,75203,1,1.0,1,50,97,570.0,4,1.0
55991167,13559983,New York,6,99.28571,207,1171.8695,27,1748.1482,Entire home/apt,2016-06-16,10017,3,3.0,0,13,94,47200.0,4,0.0
153675,2570488,New York,9,94.82353,172,97.23255999999999,39,109.94871499999999,Private room,2014-03-13,10003,1,1.0,0,66,96,4288.0,7,1.0
103270986,16918135,Los Angeles,10,99.333336,184,153.60869,35,148.2,Entire home/apt,2017-01-22,90046,2,1.0,1,56,98,5187.0,8,1.0
21500995,5969549,Los Angeles,9,99.0,160,114.8875,48,131.16666999999998,Entire home/apt,2015-04-09,90028,1,1.0,0,189,95,6296.0,16,1.0
1524939,2265723,New York,7,93.78788,242,217.26032999999998,19,188.89473,Entire home/apt,2014-01-22,10025,2,1.0,0,23,89,3589.0,3,0.0
6387274,17109623,New York,9,100.0,196,108.755104,61,132.86885,Private room,2017-02-03,10009,1,1.0,1,24,93,8105.0,11,0.0
10333680,9299828,Miami,9,100.0,193,100.70985,57,94.31579,Entire home/apt,2015-11-04,33139,1,1.0,1,50,97,5376.0,13,1.0
38604425,19389586,Los Angeles,10,100.0,209,68.10048,33,71.0,Private room,2017-06-17,90028,1,1.0,1,16,100,2343.0,11,1.0
65423969,17793744,Miami,10,100.0,101,43.564358,31,44.29032,Entire home/apt,2017-03-17,33185,0,1.0,1,40,99,1373.0,10,1.0
675083,3489157,Los Angeles,6,97.64286,64,105.0,0,0.0,Entire home/apt,2014-07-03,90065,2,1.0,0,26,95,0.0,0,1.0
95191534,15411314,Los Angeles,10,90.457146,224,65.95982,0,0.0,Private room,2017-04-06,90056,1,1.0,0,6,77,0.0,0,0.0
1148678,5319181,Los Angeles,8,98.46667,132,107.43938999999999,48,105.625,Entire home/apt,2015-02-08,90026,1,1.0,1,177,94,5070.0,22,0.0
3449544,1079229,New York,9,100.0,78,45.346153,7,37.285713,Private room,2013-04-14,11377,1,1.0,0,10,86,261.0,4,0.0
25476243,6881600,Washington,8,100.0,183,150.1694,52,188.88461,Entire home/apt,2015-06-16,20001,2,1.0,0,196,98,9822.0,19,1.0
70833557,14522631,Boston,9,99.878784,123,113.39023999999999,40,134.5,Entire home/apt,2016-08-13,2118,1,1.0,1,102,96,5380.0,15,1.0
44434941,8439944,Los Angeles,6,98.67857,209,92.99043,21,96.85714,Private room,2015-09-17,90046,1,1.5,0,67,100,2034.0,6,1.0
123803775,22491011,Miami,12,100.0,123,35.292683000000004,23,37.869564000000004,Private room,2018-03-26,33319,1,1.0,0,5,100,871.0,4,1.0
47198678,9045340,Miami,10,94.5,234,97.3547,51,85.882355,Private room,2015-10-21,33139,1,1.0,0,41,96,4380.0,18,1.0
4266027,5606484,Philadelphia,12,99.37931,216,44.88889,53,46.603775,Private room,2015-03-09,19125,1,1.5,1,317,96,2470.0,21,1.0
25508088,12434406,Miami,8,98.27273000000001,217,218.43778999999998,44,226.59091,Entire home/apt,2016-04-13,33312,3,2.0,0,12,93,9970.0,7,0.0
18156535,3603435,Miami,11,100.0,189,104.74603,30,112.36667,Entire home/apt,2014-07-14,33141,1,1.0,0,128,95,3371.0,8,1.0
72470948,13075856,Chicago,7,100.0,214,303.7056,44,406.13635,Entire home/apt,2016-05-17,60642,3,2.0,0,50,98,17870.0,13,1.0
26196192,11258230,Los Angeles,7,100.0,178,72.60112,96,73.791664,Private room,2016-02-12,90014,1,1.0,1,33,92,7084.0,28,0.0
51528392,11591798,New York,11,100.0,90,125.08888999999999,64,122.296875,Entire home/apt,2016-02-28,11213,2,1.0,0,69,97,7827.0,16,1.0
212861,4969540,New York,8,100.0,165,125.2303,50,133.5,Entire home/apt,2014-12-22,11237,1,1.0,1,56,95,6675.0,13,0.0
99434002,15485880,New York,12,99.04348,130,143.3,82,144.02438,Entire home/apt,2016-10-11,10009,1,1.0,0,57,97,11810.0,9,1.0
4377072,17906998,New York,10,100.0,158,36.373416999999996,24,35.916668,Private room,2017-03-24,11217,1,1.0,1,57,97,862.0,12,1.0
1568517,775326,New York,6,98.8,188,65.03191,8,69.75,Private room,2012-11-06,11101,1,1.0,0,95,97,558.0,3,0.0
60726537,14396752,Chicago,12,100.0,181,158.35912,49,218.0204,Entire home/apt,2016-08-06,60618,3,1.0,0,62,96,10683.0,15,1.0
144514919,20270543,New York,10,100.0,238,37.596638,36,38.194443,Private room,2017-08-04,11216,1,1.0,1,3,93,1375.0,9,0.0
128692351,18540170,New York,11,100.0,143,45.405594,28,44.785713,Private room,2017-05-01,10452,1,1.0,1,55,96,1254.0,9,0.0
1788167,21713842,Miami,12,97.4375,186,135.54838999999998,55,137.29091,Entire home/apt,2017-11-20,33139,1,1.5,0,19,99,7551.0,13,1.0
51320511,20783057,New York,9,100.0,174,167.14368000000002,38,233.55263,Entire home/apt,2017-09-01,10009,2,1.0,1,2,70,8875.0,10,0.0
12009571,12133672,Los Angeles,9,100.0,188,109.42553000000001,34,121.5,Entire home/apt,2016-03-29,90046,2,1.0,1,103,100,4131.0,12,1.0
119265681,17567087,Boston,9,100.0,187,274.59893999999997,24,333.95833999999996,Entire home/apt,2017-03-03,2118,2,1.0,1,57,100,8015.0,11,1.0
59238648,11324173,New York,6,94.833336,159,315.4717,12,291.66666000000004,Entire home/apt,2016-02-15,10023,1,1.0,0,33,89,3500.0,3,0.0
2170422,437005,Washington,7,97.083336,127,68.27559000000001,13,70.0,Private room,2012-04-17,20020,1,2.0,0,68,97,910.0,4,1.0
105828057,16310570,New York,12,92.916664,26,48.115383,0,0.0,Private room,2016-12-08,11221,1,1.0,0,61,91,0.0,0,0.0
80941898,13783278,Miami,12,99.76087,184,84.103264,14,79.0,Entire home/apt,2016-07-01,33161,1,2.0,1,52,95,1106.0,3,1.0
404629,11325635,New York,5,100.0,168,166.69643,62,197.16128999999998,Entire home/apt,2016-02-15,11216,1,1.0,0,15,97,12224.0,6,1.0
46648109,9110887,New York,10,95.723404,214,187.31776000000002,0,0.0,Entire home/apt,2017-05-24,10022,0,1.0,0,2,80,0.0,0,0.0
90683078,14809675,Houston,8,100.0,109,324.72476,4,325.0,Entire home/apt,2016-08-29,77005,3,3.5,1,32,99,1300.0,2,1.0
47056628,14915938,Dallas,7,100.0,119,46.638657,18,55.0,Private room,2016-09-04,75208,1,1.5,1,23,100,990.0,8,1.0
25969674,9277671,Washington,5,97.94118,20,786.25,0,0.0,Entire home/apt,2015-11-03,20002,5,4.5,0,0,0,0.0,0,1.0
691894,2098352,Miami,12,99.46616,70,190.0,0,0.0,Entire home/apt,2013-12-20,33160,1,1.0,0,31,98,0.0,0,0.0
130784014,20847045,Philadelphia,11,100.0,8,75.625,8,75.625,Entire home/apt,2017-09-06,19127,1,1.0,0,18,100,605.0,6,1.0
50612318,10492360,Los Angeles,9,100.0,178,196.74158,12,200.83333000000002,Entire home/apt,2016-01-09,33024,4,3.5,1,23,88,2410.0,3,0.0
7999,14153378,New York,8,100.0,164,60.506096,47,65.19149,Private room,2016-07-23,11206,1,1.0,1,34,96,3064.0,16,0.0
32239217,8104401,Chicago,5,99.91781,154,156.43506000000002,56,103.125,Entire home/apt,2015-08-27,60613,1,1.0,1,59,90,5775.0,13,0.0
19116083,14808279,New York,10,100.0,186,189.3871,40,253.75,Entire home/apt,2016-08-29,11211,2,2.0,0,65,92,10150.0,8,0.0
36983381,7239468,Miami,12,100.0,14,90.0,7,90.0,Private room,2015-07-07,33133,1,1.0,0,46,99,630.0,1,1.0
31105318,6023683,New York,8,100.0,69,336.52173,12,335.0,Entire home/apt,2015-04-13,11417,5,2.0,0,31,98,4020.0,2,1.0
11108717,8151791,Chicago,7,96.652176,187,45.096256,32,40.0,Private room,2015-09-01,60618,1,1.0,0,54,96,1280.0,2,0.0
50762225,19911414,Dallas,9,98.05,21,151.66666999999998,6,148.33333000000002,Entire home/apt,2017-07-15,75201,1,1.0,1,4,95,890.0,1,1.0
4358407,832762,New York,11,98.425,193,181.22798,36,170.47223,Entire home/apt,2012-12-10,10002,1,1.0,0,154,92,6137.0,8,0.0
11084962,6536669,New York,8,100.0,40,394.0,0,0.0,Entire home/apt,2015-05-23,10019,1,1.0,0,2,100,0.0,0,1.0
116371801,19403955,Miami,10,99.3125,209,1009.10046,13,1015.0,Entire home/apt,2017-06-18,33305,3,3.0,0,7,100,13195.0,3,1.0
80783334,13769379,Los Angeles,7,95.0,218,141.41284,41,157.07317,Entire home/apt,2016-06-29,90015,2,1.0,0,25,97,6440.0,12,1.0
3392276,15267454,Los Angeles,11,99.885056,47,97.276596,0,0.0,Entire home/apt,2016-09-27,90025,0,1.0,0,10,98,0.0,0,0.0
9400703,14522870,New York,11,99.545456,1,300.0,0,0.0,Entire home/apt,2016-08-13,11222,2,1.0,0,2,100,0.0,0,1.0
112901574,17951580,New York,12,100.0,127,127.31496399999999,26,121.80769,Entire home/apt,2017-03-27,11221,2,1.0,1,40,97,3167.0,7,1.0
12093772,4559338,New York,6,98.23529,235,233.31915,0,0.0,Private room,2014-10-22,10014,1,1.0,0,13,92,0.0,0,0.0
142065266,21681145,Los Angeles,10,100.0,143,50.867134,24,52.95833199999999,Private room,2017-11-08,90004,1,2.0,1,1,100,1271.0,4,1.0
1295576,5371463,New York,7,93.6,96,134.29166999999998,17,125.76471000000001,Entire home/apt,2015-02-14,11205,2,1.0,0,40,94,2138.0,4,0.0
12549759,11711957,New York,5,96.72726999999999,194,153.60825,30,169.56667,Entire home/apt,2016-03-05,11213,2,1.0,0,15,81,5087.0,6,0.0
5515591,5481762,New York,9,100.0,167,114.20358999999999,33,139.84848,Entire home/apt,2015-02-26,11216,2,1.0,1,91,93,4615.0,8,0.0
4103779,794567,New York,11,98.75,189,69.8836,74,71.13513,Private room,2012-11-17,11225,1,1.0,0,43,94,5264.0,3,0.0
29557973,9771629,New York,6,96.46429,161,287.118,7,300.0,Entire home/apt,2015-12-01,11211,2,1.0,1,26,94,2100.0,1,0.0
2410722,14216774,New York,6,100.0,70,99.64286,18,103.5,Entire home/apt,2016-07-26,10032,1,1.0,0,25,99,1863.0,5,1.0
109467756,21119022,Chicago,11,100.0,142,260.73944,10,333.8,Entire home/apt,2017-09-25,60613,3,2.0,0,21,99,3338.0,4,1.0
13649613,18377036,New York,10,99.24324,216,46.944443,29,48.13793,Private room,2017-04-22,10453,1,1.0,0,11,100,1396.0,8,0.0
74812753,16352510,Boston,10,97.92308,224,95.26339,69,99.333336,Entire home/apt,2016-12-11,2128,1,1.0,0,25,95,6854.0,6,1.0
55342862,10709860,Los Angeles,10,100.0,173,216.18497000000002,31,240.32259,Entire home/apt,2016-01-18,90026,3,2.0,0,76,97,7450.0,6,1.0
54751246,11749457,Miami,5,100.0,152,43.93421,4,31.0,Private room,2016-03-08,33313,1,1.0,0,1,100,124.0,1,1.0
3212903,13996905,New York,7,100.0,164,190.84146,41,192.04878,Entire home/apt,2016-07-13,10128,1,1.0,0,16,98,7874.0,6,1.0
6557364,1857003,Chicago,10,98.78788,223,55.089687,21,50.47619,Private room,2013-10-28,60622,1,1.0,1,365,95,1060.0,14,1.0
19595500,3811907,New York,6,100.0,195,44.23077,6,46.0,Private room,2014-08-05,11237,1,1.0,0,53,92,276.0,2,0.0
71311938,13005664,New York,9,100.0,135,354.62964,22,445.45455999999996,Entire home/apt,2016-05-13,10012,2,2.0,0,51,93,9800.0,4,0.0
5221306,6957481,Miami,8,99.25,159,86.666664,20,108.75,Entire home/apt,2015-06-20,33139,1,1.0,0,131,98,2175.0,5,1.0
104812805,16087737,New York,10,98.416664,151,29.384106,28,29.0,Private room,2016-11-21,10305,1,1.0,1,9,91,812.0,2,0.0
135555461,19611520,New York,12,100.0,95,183.94737,46,195.52174,Entire home/apt,2017-06-29,11221,2,1.0,0,21,98,8994.0,12,1.0
